run,type,problemsize,subproblemsize,threads,apptime,comptime,tasks
1,extrae,10000,500,7,1.200162,0.728800,4000
10,tikki,10000,250,10,1.064738,0.588054,16000
100,empty,10000,250,16,0.843760,0.365896,16000
1000,void,10000,1000,14,0.906000,0.425876,1000
1001,void,10000,2000,7,1.264055,0.785182,250
1002,empty,10000,2000,17,1.028947,0.551243,250
1003,oot,10000,250,3,2.034000,1.554835,16000
1004,oot,10000,1000,13,0.927452,0.448860,1000
1005,printf,10000,250,18,0.831526,0.352849,16000
1006,void,10000,500,15,0.862393,0.383181,4000
1007,tikki,10000,1000,17,0.902384,0.422754,1000
1008,printf,10000,250,8,1.119198,0.640511,16000
1009,scorep,10000,500,16,0.847551,0.376812,4000
101,void,10000,2000,2,2.726559,2.249505,250
1010,empty,10000,500,11,0.970449,0.492100,4000
1011,extrae,10000,1000,11,1.030026,0.560238,1000
1012,scorep,10000,500,12,0.932574,0.454573,4000
1013,printf,10000,250,4,1.635582,1.157117,16000
1014,tikki,10000,500,14,0.913210,0.434348,4000
1015,printf,10000,2000,15,1.037904,0.558303,250
1016,void,10000,1000,17,0.862255,0.382489,1000
1017,scorep,10000,250,13,0.899068,0.427032,16000
1018,oot,10000,500,7,1.182936,0.703772,4000
1019,extrae,10000,500,17,0.907577,0.438315,4000
102,empty,10000,500,13,0.899779,0.423740,4000
1020,oot,10000,250,9,1.062720,0.584581,16000
1021,printf,10000,250,12,0.935932,0.456387,16000
1022,oot,10000,2000,10,1.127266,0.646554,250
1023,scorep,10000,250,18,0.827079,0.355459,16000
1024,tikki,10000,250,18,0.872956,0.394309,16000
1025,void,10000,2000,2,2.707315,2.226976,250
1026,scorep,10000,1000,16,0.863202,0.392602,1000
1027,empty,10000,2000,4,1.648529,1.171311,250
1028,empty,10000,500,16,0.848478,0.369877,4000
1029,oot,10000,2000,5,1.467881,0.989237,250
103,empty,10000,1000,15,0.882018,0.404114,1000
1030,empty,10000,250,12,0.932242,0.455053,16000
1031,tikki,10000,500,13,0.946595,0.467466,4000
1032,tikki,10000,2000,18,1.079854,0.601042,250
1033,tikki,10000,1000,16,0.912803,0.434785,1000
1034,extrae,10000,1000,4,1.603876,1.129863,1000
1035,void,10000,1000,11,0.985125,0.508419,1000
1036,tikki,10000,2000,17,1.067305,0.588735,250
1037,void,10000,500,17,0.843006,0.365231,4000
1038,tikki,10000,1000,20,0.897994,0.420366,1000
1039,printf,10000,1000,8,1.126880,0.647997,1000
104,oot,10000,2000,17,1.038477,0.559455,250
1040,tikki,10000,500,4,1.617695,1.140174,4000
1041,oot,10000,2000,18,1.033585,0.553496,250
1042,printf,10000,500,1,5.623342,5.145174,4000
1043,tikki,10000,250,16,0.880818,0.403858,16000
1044,tikki,10000,500,7,1.218516,0.740901,4000
1045,void,10000,500,5,1.404143,0.925524,4000
1046,tikki,10000,500,5,1.439622,0.964568,4000
1047,printf,10000,250,9,1.064153,0.586075,16000
1048,scorep,10000,2000,20,1.032466,0.558643,250
1049,void,10000,2000,5,1.460310,0.981693,250
105,empty,10000,1000,5,1.418405,0.938815,1000
1050,extrae,10000,250,1,5.666931,5.191600,16000
1051,empty,10000,2000,16,1.028218,0.549710,250
1052,oot,10000,250,4,1.607635,1.129925,16000
1053,void,10000,2000,10,1.122312,0.643477,250
1054,printf,10000,1000,6,1.299800,0.822469,1000
1055,printf,10000,2000,2,2.703362,2.224673,250
1056,empty,10000,250,9,1.060110,0.580919,16000
1057,tikki,10000,500,18,0.883134,0.405362,4000
1058,oot,10000,500,14,0.881790,0.404424,4000
1059,oot,10000,250,12,0.935317,0.458887,16000
106,void,10000,2000,12,1.084870,0.605056,250
1060,scorep,10000,250,9,1.059235,0.581701,16000
1061,extrae,10000,250,20,0.907588,0.434405,16000
1062,void,10000,250,13,0.901171,0.422710,16000
1063,printf,10000,250,16,0.842974,0.363141,16000
1064,extrae,10000,500,5,1.415139,0.940976,4000
1065,tikki,10000,250,19,0.870948,0.390685,16000
1066,printf,10000,2000,4,1.661538,1.183129,250
1067,oot,10000,250,14,0.871682,0.393288,16000
1068,oot,10000,2000,14,1.035748,0.556948,250
1069,scorep,10000,2000,8,1.205077,0.733279,250
107,scorep,10000,1000,11,0.992037,0.515680,1000
1070,tikki,10000,500,1,5.996935,5.518552,4000
1071,tikki,10000,500,11,1.004801,0.527281,4000
1072,empty,10000,2000,15,1.032332,0.552833,250
1073,scorep,10000,1000,18,0.859016,0.388112,1000
1074,tikki,10000,250,4,1.661452,1.182249,16000
1075,oot,10000,1000,12,0.955187,0.477133,1000
1076,tikki,10000,2000,1,6.046049,5.568628,250
1077,scorep,10000,2000,15,1.026194,0.554692,250
1078,tikki,10000,500,19,0.882026,0.404058,4000
1079,printf,10000,2000,5,1.455729,0.977282,250
108,empty,10000,2000,14,1.028081,0.552098,250
1080,void,10000,500,3,1.984858,1.506374,4000
1081,oot,10000,500,20,0.841941,0.363624,4000
1082,tikki,10000,250,12,0.969464,0.492092,16000
1083,scorep,10000,1000,20,0.854389,0.383744,1000
1084,empty,10000,500,10,1.011449,0.531606,4000
1085,oot,10000,250,13,0.898597,0.419900,16000
1086,extrae,10000,2000,20,1.108502,0.638296,250
1087,tikki,10000,1000,8,1.165874,0.687900,1000
1088,scorep,10000,1000,15,0.876293,0.405088,1000
1089,empty,10000,2000,8,1.203839,0.725810,250
109,tikki,10000,2000,20,1.068458,0.590370,250
1090,scorep,10000,500,18,0.836907,0.365730,4000
1091,extrae,10000,250,12,0.996712,0.527530,16000
1092,void,10000,500,6,1.272526,0.794078,4000
1093,tikki,10000,500,10,1.050335,0.573891,4000
1094,oot,10000,1000,5,1.418963,0.939852,1000
1095,void,10000,500,19,0.853179,0.363540,4000
1096,void,10000,2000,17,1.035967,0.556941,250
1097,void,10000,2000,1,5.648603,5.169860,250
1098,extrae,10000,1000,19,0.933480,0.464454,1000
1099,extrae,10000,2000,8,1.221889,0.750481,250
11,extrae,10000,2000,16,1.093813,0.624816,250
110,extrae,10000,500,14,0.938401,0.465792,4000
1100,void,10000,2000,20,1.032329,0.554162,250
1101,extrae,10000,250,10,1.082308,0.610928,16000
1102,scorep,10000,1000,14,0.895778,0.425405,1000
1103,printf,10000,500,2,2.798784,2.319427,4000
1104,empty,10000,250,2,2.863079,2.384749,16000
1105,extrae,10000,2000,6,1.373414,0.899000,250
1106,void,10000,1000,18,0.865763,0.385767,1000
1107,oot,10000,2000,19,1.035125,0.556483,250
1108,empty,10000,1000,7,1.200923,0.721570,1000
1109,oot,10000,500,9,1.056830,0.577503,4000
111,printf,10000,1000,3,1.992279,1.515559,1000
1110,extrae,10000,2000,5,1.480420,1.009165,250
1111,extrae,10000,2000,10,1.156938,0.684314,250
1112,tikki,10000,250,15,0.896292,0.416407,16000
1113,oot,10000,1000,6,1.295782,0.818526,1000
1114,scorep,10000,2000,9,1.148860,0.677857,250
1115,scorep,10000,1000,1,4.767402,4.296856,1000
1116,scorep,10000,500,17,0.840717,0.370312,4000
1117,empty,10000,1000,5,1.418203,0.939652,1000
1118,tikki,10000,2000,6,1.380892,0.901734,250
1119,oot,10000,500,3,1.972297,1.496121,4000
112,oot,10000,1000,15,0.888054,0.405991,1000
1120,empty,10000,500,7,1.177788,0.698963,4000
1121,empty,10000,1000,8,1.131284,0.653130,1000
1122,void,10000,1000,1,5.599839,5.121349,1000
1123,scorep,10000,500,16,0.846119,0.374890,4000
1124,scorep,10000,1000,18,0.858438,0.386094,1000
1125,empty,10000,2000,20,1.028715,0.550828,250
1126,tikki,10000,500,19,0.889108,0.410244,4000
1127,printf,10000,1000,16,0.869760,0.391394,1000
1128,printf,10000,500,7,1.187410,0.710949,4000
1129,void,10000,2000,9,1.161856,0.682040,250
113,tikki,10000,2000,9,1.200148,0.724898,250
1130,empty,10000,500,2,2.786101,2.307385,4000
1131,printf,10000,2000,16,1.035733,0.555442,250
1132,tikki,10000,1000,1,5.981801,5.503154,1000
1133,void,10000,1000,4,1.588974,1.107616,1000
1134,scorep,10000,500,9,1.050193,0.579788,4000
1135,tikki,10000,1000,8,1.170997,0.691376,1000
1136,printf,10000,250,1,5.668036,5.188882,16000
1137,void,10000,500,10,1.010976,0.532153,4000
1138,extrae,10000,2000,7,1.302410,0.829208,250
1139,oot,10000,1000,1,5.609120,5.129247,1000
114,extrae,10000,2000,1,5.667824,5.191745,250
1140,empty,10000,500,5,1.407143,0.926381,4000
1141,empty,10000,500,12,0.934837,0.454769,4000
1142,oot,10000,250,11,0.976884,0.496398,16000
1143,extrae,10000,250,14,0.950252,0.477815,16000
1144,void,10000,250,12,0.937669,0.457316,16000
1145,void,10000,1000,17,0.863534,0.384149,1000
1146,tikki,10000,2000,6,1.391630,0.912210,250
1147,empty,10000,250,16,0.831843,0.353106,16000
1148,tikki,10000,250,18,0.878206,0.398417,16000
1149,printf,10000,500,19,0.843481,0.364150,4000
115,extrae,10000,500,13,0.953476,0.483286,4000
1150,void,10000,250,18,0.826682,0.348682,16000
1151,printf,10000,1000,1,5.619739,5.140444,1000
1152,tikki,10000,500,9,1.094023,0.615497,4000
1153,oot,10000,500,9,1.053958,0.574586,4000
1154,scorep,10000,2000,4,1.631495,1.158738,250
1155,void,10000,1000,7,1.204427,0.726353,1000
1156,void,10000,250,14,0.875299,0.397440,16000
1157,tikki,10000,2000,18,1.075215,0.595567,250
1158,scorep,10000,1000,16,0.864400,0.387632,1000
1159,extrae,10000,2000,15,1.087094,0.617749,250
116,extrae,10000,250,9,1.134694,0.660772,16000
1160,empty,10000,1000,1,5.612888,5.132810,1000
1161,void,10000,1000,2,2.790902,2.312259,1000
1162,empty,10000,1000,7,1.199370,0.719888,1000
1163,extrae,10000,250,2,3.034796,2.558251,16000
1164,tikki,10000,1000,4,1.643621,1.165528,1000
1165,empty,10000,1000,16,0.870581,0.390510,1000
1166,scorep,10000,1000,1,4.764213,4.293340,1000
1167,extrae,10000,250,20,0.910152,0.439045,16000
1168,extrae,10000,1000,14,0.948573,0.476984,1000
1169,extrae,10000,2000,14,1.085524,0.612965,250
117,oot,10000,1000,12,0.955402,0.476298,1000
1170,scorep,10000,2000,8,1.208757,0.736650,250
1171,scorep,10000,2000,17,1.027715,0.555943,250
1172,scorep,10000,1000,4,1.595631,1.124745,1000
1173,tikki,10000,250,20,0.867303,0.389277,16000
1174,oot,10000,2000,14,1.031561,0.554397,250
1175,printf,10000,2000,18,1.031479,0.553461,250
1176,tikki,10000,1000,9,1.111340,0.632837,1000
1177,empty,10000,250,3,2.046670,1.569409,16000
1178,empty,10000,2000,16,1.034326,0.555484,250
1179,tikki,10000,250,7,1.228752,0.750300,16000
118,extrae,10000,1000,20,0.938125,0.468298,1000
1180,printf,10000,2000,12,1.069028,0.591207,250
1181,extrae,10000,1000,8,1.155942,0.684572,1000
1182,empty,10000,500,4,1.576655,1.098026,4000
1183,void,10000,250,6,1.292404,0.814451,16000
1184,printf,10000,250,20,0.826758,0.349266,16000
1185,printf,10000,2000,8,1.202375,0.723448,250
1186,void,10000,500,11,0.972127,0.492862,4000
1187,printf,10000,2000,1,5.654120,5.174538,250
1188,oot,10000,1000,8,1.132656,0.652065,1000
1189,extrae,10000,250,4,1.670837,1.199154,16000
119,tikki,10000,250,3,2.167270,1.692013,16000
1190,tikki,10000,500,15,0.899466,0.422518,4000
1191,extrae,10000,500,8,1.127915,0.657199,4000
1192,empty,10000,500,9,1.057397,0.578063,4000
1193,extrae,10000,500,4,1.596107,1.119726,4000
1194,oot,10000,2000,11,1.104085,0.626347,250
1195,void,10000,250,1,5.631049,5.152677,16000
1196,void,10000,1000,18,0.861199,0.383774,1000
1197,void,10000,1000,20,0.864349,0.384954,1000
1198,oot,10000,250,17,0.835074,0.355464,16000
1199,oot,10000,1000,5,1.428071,0.951030,1000
12,printf,10000,2000,3,2.070823,1.592987,250
120,printf,10000,500,3,2.012290,1.535177,4000
1200,tikki,10000,250,3,2.187943,1.708509,16000
1201,tikki,10000,1000,2,3.023343,2.543666,1000
1202,tikki,10000,2000,3,2.164046,1.687630,250
1203,extrae,10000,1000,5,1.431655,0.960042,1000
1204,printf,10000,500,13,0.901270,0.423726,4000
1205,scorep,10000,1000,6,1.295980,0.816416,1000
1206,printf,10000,250,18,0.827030,0.348479,16000
1207,scorep,10000,250,13,0.904792,0.429754,16000
1208,tikki,10000,2000,17,1.080067,0.601332,250
1209,extrae,10000,500,16,0.909574,0.442074,4000
121,empty,10000,250,20,0.826870,0.348749,16000
1210,extrae,10000,500,6,1.300430,0.825825,4000
1211,extrae,10000,1000,3,2.015557,1.542595,1000
1212,scorep,10000,1000,10,1.025248,0.554279,1000
1213,void,10000,2000,11,1.089157,0.610791,250
1214,tikki,10000,500,10,1.059381,0.579613,4000
1215,printf,10000,250,19,0.830921,0.351365,16000
1216,extrae,10000,1000,16,0.927645,0.458856,1000
1217,tikki,10000,500,17,0.887039,0.408134,4000
1218,void,10000,500,17,0.842257,0.363458,4000
1219,void,10000,1000,5,1.418013,0.938678,1000
122,tikki,10000,500,14,0.917553,0.441346,4000
1220,tikki,10000,500,2,2.858199,2.378007,4000
1221,oot,10000,2000,6,1.354601,0.875147,250
1222,printf,10000,250,8,1.122588,0.641958,16000
1223,void,10000,2000,7,1.284958,0.806397,250
1224,oot,10000,500,20,0.843101,0.363151,4000
1225,printf,10000,500,10,1.011493,0.530841,4000
1226,oot,10000,1000,19,0.865828,0.384301,1000
1227,scorep,10000,2000,2,2.778125,2.305850,250
1228,extrae,10000,1000,18,0.929303,0.460106,1000
1229,scorep,10000,250,15,0.847082,0.376783,16000
123,oot,10000,1000,1,5.626892,5.146855,1000
1230,oot,10000,2000,5,1.471437,0.992535,250
1231,void,10000,250,7,1.192390,0.711855,16000
1232,oot,10000,2000,18,1.035528,0.556695,250
1233,extrae,10000,250,18,0.911133,0.439006,16000
1234,void,10000,250,16,0.838434,0.358767,16000
1235,void,10000,500,8,1.105832,0.627315,4000
1236,void,10000,2000,6,1.347401,0.869667,250
1237,tikki,10000,1000,6,1.335855,0.858545,1000
1238,empty,10000,250,12,0.928865,0.451284,16000
1239,void,10000,500,3,2.007895,1.528826,4000
124,empty,10000,250,9,1.058098,0.578280,16000
1240,void,10000,250,13,0.902306,0.421614,16000
1241,oot,10000,2000,4,1.633634,1.153777,250
1242,tikki,10000,250,11,1.009170,0.531797,16000
1243,empty,10000,500,7,1.174853,0.695706,4000
1244,printf,10000,1000,15,0.875395,0.397781,1000
1245,empty,10000,2000,4,1.637939,1.159016,250
1246,tikki,10000,500,7,1.214841,0.737916,4000
1247,tikki,10000,250,17,0.875959,0.397722,16000
1248,void,10000,500,2,2.788252,2.309236,4000
1249,printf,10000,500,9,1.058980,0.580455,4000
125,scorep,10000,2000,17,1.036608,0.557592,250
1250,tikki,10000,2000,7,1.330995,0.850875,250
1251,tikki,10000,500,16,0.892729,0.414157,4000
1252,printf,10000,500,17,0.844991,0.366875,4000
1253,tikki,10000,1000,14,0.949315,0.471165,1000
1254,tikki,10000,2000,1,6.040979,5.563032,250
1255,scorep,10000,1000,3,2.008444,1.531727,1000
1256,extrae,10000,250,1,5.661811,5.185134,16000
1257,void,10000,500,6,1.276733,0.797169,4000
1258,void,10000,500,18,0.846482,0.365429,4000
1259,extrae,10000,2000,19,1.107868,0.637838,250
126,oot,10000,250,10,1.016587,0.537824,16000
1260,oot,10000,2000,8,1.193495,0.714447,250
1261,printf,10000,500,11,0.967867,0.488872,4000
1262,void,10000,250,5,1.426096,0.945615,16000
1263,scorep,10000,250,19,0.823159,0.351338,16000
1264,oot,10000,1000,15,0.881138,0.402345,1000
1265,oot,10000,2000,10,1.126641,0.646787,250
1266,empty,10000,2000,19,1.036101,0.557005,250
1267,extrae,10000,2000,11,1.145085,0.675160,250
1268,extrae,10000,2000,18,1.101366,0.627996,250
1269,void,10000,500,9,1.054733,0.575890,4000
127,empty,10000,2000,6,1.348739,0.871449,250
1270,oot,10000,1000,20,0.862016,0.385076,1000
1271,empty,10000,250,19,0.831135,0.351731,16000
1272,tikki,10000,250,10,1.053367,0.573769,16000
1273,oot,10000,1000,10,1.033230,0.553901,1000
1274,tikki,10000,250,12,0.973742,0.494820,16000
1275,scorep,10000,500,7,1.179942,0.709334,4000
1276,scorep,10000,500,2,2.772032,2.299472,4000
1277,empty,10000,500,19,0.843439,0.363799,4000
1278,empty,10000,250,7,1.189293,0.710107,16000
1279,printf,10000,2000,17,1.028503,0.550623,250
128,printf,10000,250,15,0.852197,0.372638,16000
1280,scorep,10000,500,10,1.007502,0.536599,4000
1281,scorep,10000,500,8,1.113132,0.633459,4000
1282,void,10000,2000,14,1.031410,0.551592,250
1283,tikki,10000,1000,3,2.047592,1.570191,1000
1284,oot,10000,250,20,0.828294,0.349144,16000
1285,tikki,10000,500,20,0.889763,0.417544,4000
1286,printf,10000,2000,7,1.268821,0.790258,250
1287,scorep,10000,500,6,1.263271,0.792926,4000
1288,scorep,10000,500,19,0.840200,0.366759,4000
1289,printf,10000,1000,3,2.027424,1.552242,1000
129,tikki,10000,2000,1,6.035197,5.555381,250
1290,empty,10000,1000,15,0.880111,0.400530,1000
1291,empty,10000,250,5,1.420768,0.943993,16000
1292,empty,10000,500,13,0.907670,0.429238,4000
1293,void,10000,2000,19,1.028595,0.550836,250
1294,printf,10000,1000,9,1.073215,0.596371,1000
1295,oot,10000,500,1,5.597638,5.118349,4000
1296,void,10000,1000,13,0.927730,0.449896,1000
1297,extrae,10000,250,3,2.128000,1.654800,16000
1298,oot,10000,250,13,0.906349,0.426071,16000
1299,scorep,10000,250,17,0.832598,0.363287,16000
13,extrae,10000,1000,7,1.221080,0.749385,1000
130,tikki,10000,1000,14,0.951960,0.469250,1000
1300,printf,10000,500,20,0.841278,0.361850,4000
1301,empty,10000,2000,9,1.164892,0.686450,250
1302,scorep,10000,250,8,1.104272,0.633744,16000
1303,void,10000,500,12,0.934086,0.454741,4000
1304,empty,10000,2000,12,1.065589,0.587036,250
1305,empty,10000,1000,17,0.862189,0.385341,1000
1306,void,10000,250,20,0.829297,0.349723,16000
1307,printf,10000,500,4,1.587669,1.107186,4000
1308,oot,10000,500,6,1.275965,0.797546,4000
1309,empty,10000,1000,11,0.987057,0.509021,1000
131,oot,10000,500,3,1.963776,1.485711,4000
1310,scorep,10000,2000,6,1.359004,0.880743,250
1311,oot,10000,1000,2,2.766975,2.287039,1000
1312,scorep,10000,250,18,0.825801,0.354896,16000
1313,void,10000,1000,11,0.982368,0.505711,1000
1314,scorep,10000,2000,19,1.024536,0.553974,250
1315,empty,10000,1000,19,0.866009,0.384810,1000
1316,tikki,10000,2000,10,1.149416,0.670027,250
1317,tikki,10000,250,16,0.873309,0.393961,16000
1318,oot,10000,500,14,0.880040,0.402095,4000
1319,oot,10000,2000,2,2.706077,2.225022,250
132,tikki,10000,500,11,1.003367,0.525452,4000
1320,oot,10000,2000,17,1.034757,0.555631,250
1321,tikki,10000,500,8,1.142199,0.665483,4000
1322,extrae,10000,250,12,0.999194,0.528735,16000
1323,scorep,10000,500,11,0.956073,0.485442,4000
1324,tikki,10000,1000,7,1.246260,0.769121,1000
1325,empty,10000,500,14,0.884499,0.403546,4000
1326,scorep,10000,2000,16,1.029650,0.558397,250
1327,tikki,10000,500,3,2.107937,1.628718,4000
1328,extrae,10000,500,10,1.052231,0.577953,4000
1329,printf,10000,2000,4,1.636200,1.156410,250
133,empty,10000,2000,18,1.034661,0.556672,250
1330,extrae,10000,1000,6,1.310241,0.834831,1000
1331,scorep,10000,500,12,0.932309,0.455408,4000
1332,scorep,10000,2000,15,1.029374,0.556053,250
1333,tikki,10000,1000,5,1.464924,0.985153,1000
1334,oot,10000,1000,6,1.295101,0.814299,1000
1335,empty,10000,500,20,0.841351,0.361241,4000
1336,extrae,10000,1000,9,1.104039,0.634214,1000
1337,oot,10000,500,12,0.939556,0.460169,4000
1338,oot,10000,1000,7,1.206615,0.727922,1000
1339,printf,10000,250,6,1.292446,0.812845,16000
134,empty,10000,500,15,0.859297,0.379567,4000
1340,extrae,10000,1000,1,5.612641,5.135411,1000
1341,scorep,10000,1000,17,0.857567,0.387235,1000
1342,void,10000,2000,2,2.859382,2.379765,250
1343,empty,10000,500,1,5.609044,5.128025,4000
1344,tikki,10000,500,11,1.016787,0.536455,4000
1345,extrae,10000,500,5,1.420481,0.947950,4000
1346,oot,10000,500,15,0.862674,0.383888,4000
1347,scorep,10000,1000,11,0.981434,0.510318,1000
1348,oot,10000,2000,15,1.032977,0.554274,250
1349,scorep,10000,2000,10,1.095663,0.624666,250
135,oot,10000,500,4,1.583038,1.104034,4000
1350,extrae,10000,2000,10,1.136309,0.665319,250
1351,oot,10000,250,3,2.069699,1.588466,16000
1352,printf,10000,250,14,0.885082,0.403339,16000
1353,printf,10000,250,16,0.841483,0.360918,16000
1354,tikki,10000,2000,5,1.505083,1.027037,250
1355,scorep,10000,2000,13,1.034244,0.553825,250
1356,tikki,10000,2000,2,2.923175,2.443605,250
1357,empty,10000,500,15,0.863793,0.387216,4000
1358,scorep,10000,1000,19,0.858481,0.384594,1000
1359,printf,10000,2000,3,2.063775,1.585868,250
136,printf,10000,1000,11,0.992410,0.514864,1000
1360,oot,10000,2000,9,1.147937,0.671200,250
1361,empty,10000,250,14,0.875380,0.396398,16000
1362,tikki,10000,250,4,1.658625,1.179257,16000
1363,void,10000,250,10,1.019456,0.539475,16000
1364,scorep,10000,250,10,1.011552,0.536894,16000
1365,scorep,10000,250,6,1.292368,0.819636,16000
1366,extrae,10000,1000,13,0.970398,0.499981,1000
1367,void,10000,2000,1,5.659155,5.180634,250
1368,printf,10000,500,5,1.480679,1.002580,4000
1369,scorep,10000,2000,12,1.061108,0.591104,250
137,oot,10000,1000,10,1.029217,0.547808,1000
1370,empty,10000,250,9,1.056936,0.579568,16000
1371,empty,10000,250,10,1.010755,0.530082,16000
1372,void,10000,250,8,1.115708,0.637113,16000
1373,printf,10000,500,1,5.611973,5.131899,4000
1374,printf,10000,250,2,2.883777,2.405255,16000
1375,oot,10000,2000,3,2.027987,1.548512,250
1376,oot,10000,1000,18,0.864254,0.385432,1000
1377,extrae,10000,2000,20,1.112312,0.641217,250
1378,empty,10000,1000,18,0.860728,0.382188,1000
1379,tikki,10000,500,1,6.088234,5.609986,4000
138,oot,10000,500,13,0.903736,0.426318,4000
1380,scorep,10000,2000,7,1.278819,0.800252,250
1381,printf,10000,250,17,0.837226,0.357554,16000
1382,printf,10000,1000,18,0.861904,0.383992,1000
1383,void,10000,1000,3,2.017036,1.538031,1000
1384,printf,10000,1000,6,1.294914,0.815961,1000
1385,printf,10000,1000,4,1.586486,1.107027,1000
1386,extrae,10000,500,12,0.978082,0.506832,4000
1387,scorep,10000,250,1,4.783721,4.311104,16000
1388,oot,10000,250,19,0.825035,0.346447,16000
1389,extrae,10000,250,5,1.492880,1.020212,16000
139,scorep,10000,1000,17,0.860285,0.384742,1000
1390,void,10000,250,11,0.969113,0.490557,16000
1391,printf,10000,250,3,2.045311,1.566354,16000
1392,extrae,10000,250,10,1.080525,0.607752,16000
1393,extrae,10000,1000,15,0.933040,0.462907,1000
1394,oot,10000,1000,11,0.985016,0.509202,1000
1395,printf,10000,250,11,0.973913,0.494596,16000
1396,printf,10000,2000,6,1.351097,0.871874,250
1397,empty,10000,2000,17,1.030369,0.551231,250
1398,scorep,10000,1000,12,0.949166,0.477812,1000
1399,tikki,10000,500,6,1.321017,0.840905,4000
14,extrae,10000,250,15,0.933012,0.463913,16000
140,tikki,10000,500,20,0.890574,0.410502,4000
1400,oot,10000,500,8,1.105588,0.626925,4000
1401,scorep,10000,2000,1,4.791357,4.319333,250
1402,void,10000,500,4,1.582599,1.104619,4000
1403,extrae,10000,250,19,0.902485,0.433687,16000
1404,scorep,10000,500,20,0.839291,0.365629,4000
1405,printf,10000,2000,19,1.031782,0.550729,250
1406,printf,10000,2000,15,1.035880,0.555202,250
1407,scorep,10000,500,5,1.400730,0.923576,4000
1408,tikki,10000,2000,9,1.205605,0.727289,250
1409,printf,10000,1000,19,0.863099,0.383783,1000
141,oot,10000,1000,11,0.986101,0.509398,1000
1410,printf,10000,2000,9,1.166306,0.686171,250
1411,printf,10000,2000,14,1.031566,0.554148,250
1412,extrae,10000,250,8,1.179651,0.707051,16000
1413,printf,10000,1000,11,0.988288,0.509152,1000
1414,extrae,10000,1000,2,2.711631,2.232646,1000
1415,oot,10000,250,15,0.861474,0.380444,16000
1416,oot,10000,250,2,2.829335,2.360542,16000
1417,oot,10000,250,18,0.826729,0.351261,16000
1418,oot,10000,500,18,0.841166,0.365076,4000
1419,scorep,10000,2000,5,1.459835,0.988381,250
142,empty,10000,500,20,0.839308,0.361179,4000
1420,tikki,10000,2000,12,1.111437,0.635413,250
1421,printf,10000,1000,14,0.896707,0.419317,1000
1422,extrae,10000,2000,13,1.078438,0.607092,250
1423,printf,10000,250,13,0.905170,0.425310,16000
1424,oot,10000,2000,12,1.067416,0.588370,250
1425,empty,10000,500,8,1.115378,0.635115,4000
1426,scorep,10000,500,14,0.873763,0.403175,4000
1427,empty,10000,500,16,0.849645,0.370741,4000
1428,scorep,10000,250,3,2.027450,1.556922,16000
1429,printf,10000,2000,20,1.045061,0.557892,250
143,scorep,10000,250,19,0.828005,0.351272,16000
1430,void,10000,500,20,0.838095,0.361704,4000
1431,tikki,10000,250,19,0.878140,0.399949,16000
1432,printf,10000,1000,20,0.859444,0.382201,1000
1433,void,10000,2000,5,1.478761,1.000179,250
1434,scorep,10000,500,13,0.902071,0.431492,4000
1435,printf,10000,250,15,0.855799,0.379153,16000
1436,void,10000,2000,20,1.033513,0.553241,250
1437,oot,10000,1000,12,0.952122,0.470436,1000
1438,scorep,10000,1000,14,0.899647,0.422262,1000
1439,oot,10000,500,7,1.187930,0.709308,4000
144,printf,10000,2000,13,1.037368,0.558527,250
1440,void,10000,250,2,2.871858,2.392732,16000
1441,empty,10000,1000,12,0.951588,0.473995,1000
1442,tikki,10000,2000,4,1.707735,1.228264,250
1443,tikki,10000,1000,19,0.912958,0.432632,1000
1444,scorep,10000,1000,20,0.856400,0.383853,1000
1445,empty,10000,500,11,0.963295,0.485105,4000
1446,void,10000,250,3,2.053963,1.573396,16000
1447,extrae,10000,500,19,0.912456,0.443341,4000
1448,tikki,10000,500,4,1.621174,1.143330,4000
1449,oot,10000,250,14,0.880223,0.401031,16000
145,void,10000,1000,15,0.878076,0.400266,1000
1450,tikki,10000,250,2,3.009576,2.529389,16000
1451,void,10000,2000,4,1.646065,1.165299,250
1452,extrae,10000,500,14,0.933724,0.462625,4000
1453,extrae,10000,500,7,1.200206,0.727928,4000
1454,tikki,10000,1000,18,0.898034,0.420116,1000
1455,scorep,10000,250,7,1.199544,0.729073,16000
1456,empty,10000,2000,7,1.255227,0.793165,250
1457,extrae,10000,250,13,0.973768,0.505124,16000
1458,extrae,10000,250,16,0.907447,0.438612,16000
1459,oot,10000,500,10,1.009244,0.530491,4000
146,empty,10000,500,16,0.848947,0.370763,4000
1460,void,10000,1000,6,1.293825,0.813795,1000
1461,extrae,10000,1000,10,1.069167,0.595739,1000
1462,tikki,10000,1000,13,0.960211,0.482084,1000
1463,extrae,10000,500,20,0.921044,0.449017,4000
1464,extrae,10000,250,9,1.125049,0.655880,16000
1465,tikki,10000,500,12,0.968189,0.489915,4000
1466,tikki,10000,2000,8,1.252475,0.772501,250
1467,empty,10000,250,8,1.120218,0.641557,16000
1468,void,10000,1000,10,1.032001,0.552203,1000
1469,scorep,10000,1000,15,0.878558,0.402620,1000
147,scorep,10000,2000,3,2.032269,1.555820,250
1470,scorep,10000,2000,14,1.027829,0.556320,250
1471,oot,10000,500,2,2.787520,2.309117,4000
1472,oot,10000,250,5,1.418868,0.940030,16000
1473,empty,10000,250,4,1.609993,1.130174,16000
